restlessness,speech_speed,eye_contact_breaks,facial_strain,multitasking,hours_of_sleep,caffeine_intake,sleep_caffeine_interaction,anxiety_score_target,topic_drift,logical_confusion,overwhelmed_by_tasks,mood_shifts,instability_symptom_count,stability_target,contradiction,timeline_inconsistency,cognitive_pauses,over_rehearsed_responses,stress_smiles,body_language_contradiction,contradiction_and_pause,integrity_score_target,observer_gut_feeling,persona
1,fast,14.0,1,1,3.8053775374733796,2.0,1.6017925124911265,7.509957613148071,0,0,0,0,0,Stable,0,1,0,0,0,0,0,85.64732180421697,Good,anxious_honest
0,slow,5.5,0,0,6.682204708264022,1.0,3.841102354132011,1.658076871861467,0,0,0,0,0,Unstable,0,0,0,0,0,0,0,91.7285282685546,Good,low_risk
1,slow,14.0,1,1,4.472793676186965,2.0,1.8242645587289885,7.000822434568219,0,0,0,0,0,Stable,0,0,0,0,0,0,0,85.04332359908265,Bad,anxious_honest
0,slow,9.0,1,0,3.423889961512115,4.0,0.884777992302423,10.0,0,0,0,1,1,Unstable,0,0,0,0,0,0,0,84.4436781960959,Bad,anxious_honest
0,normal,11.0,0,1,4.120868479112781,5.0,0.8534780798521302,8.013771683043293,1,0,0,0,1,Stable,1,0,0,0,0,0,0,79.66347773976186,Good,anxious_honest
0,slow,8.5,0,0,7.669266436367228,2.0,2.8897554787890756,0.0,0,0,0,0,0,Stable,0,0,0,0,0,0,0,92.27030422270464,Good,low_risk
1,fast,10.0,0,1,4.386493616067905,3.0,1.3466234040169762,7.107559686124636,0,0,0,0,0,Stable,0,1,0,0,0,0,0,90.66875550381613,Bad,anxious_honest
0,slow,9.5,1,0,7.201945258870723,0.0,8.201945258870722,1.1193315104620523,0,0,0,0,0,Stable,0,0,0,0,0,0,0,90.0023724341964,Good,low_risk
1,normal,15.5,0,0,5.357599743259924,5.0,1.0595999572099875,7.038399927894566,0,1,1,1,3,Unstable,0,1,1,0,1,1,0,19.327482981845623,Bad,deceptive
0,slow,12.5,0,0,5.951361919552292,3.0,1.737840479888073,3.270500862492145,0,0,0,0,0,Stable,0,0,0,0,0,0,0,85.55105002591375,Good,low_risk
0,normal,7.5,0,0,6.872403650529258,3.0,1.9681009126323146,2.7911639566240325,0,0,0,0,0,Stable,0,0,0,0,0,1,0,100.0,Good,low_risk
1,fast,12.0,1,1,4.058114833936901,6.0,0.7225878334195572,10.0,1,0,0,0,1,Stable,0,1,0,0,0,0,0,82.29914849204056,Bad,trauma_survivor
1,slow,19.0,1,1,5.669900533557334,3.0,1.6674751333893334,8.510630875991017,0,0,0,0,0,Stable,0,0,0,0,0,0,0,63.26952322277661,Good,anxious_honest
1,fast,20.0,1,0,4.326894991657646,3.0,1.3317237479144115,9.064216705641147,0,0,0,1,1,Stable,0,0,0,0,0,0,0,95.11337019274112,Good,anxious_honest
1,slow,23.0,1,0,3.4329523850491337,6.0,0.6332789121498763,10.0,0,0,0,0,0,Stable,0,1,0,0,0,0,0,74.552322302077,Bad,trauma_survivor
1,fast,10.0,0,0,3.7686702230309113,2.0,1.5895567410103038,7.012037200157666,0,0,1,0,1,Unstable,0,0,0,0,0,0,0,100.0,Good,anxious_honest
1,fast,18.0,1,0,3.593542609963575,4.0,0.918708521992715,10.0,0,0,0,1,1,Unstable,0,0,0,0,0,0,0,68.58566457168594,Good,trauma_survivor
1,normal,14.0,1,0,3.928656760241883,5.0,0.8214427933736471,8.147320635424112,0,1,0,0,1,Stable,0,1,0,0,0,0,0,75.78502494620523,Good,anxious_honest
0,normal,15.0,1,0,4.061750291764966,4.0,1.0123500583529932,9.37725560710697,0,0,0,0,0,Stable,0,0,0,0,0,0,0,89.57836380296123,Good,anxious_honest
0,slow,9.0,1,0,4.030918413930806,5.0,0.8384864023218009,7.989225003531856,1,0,0,0,1,Stable,0,0,0,0,0,1,0,82.98495891307546,Bad,anxious_honest
1,fast,16.5,0,1,4.713573483627442,3.0,1.4283933709068606,6.913952074619231,1,0,0,0,1,Stable,0,1,0,1,1,1,0,22.579294843276184,Bad,deceptive
0,normal,1.5,1,0,6.5036618720707065,2.0,2.501220624023569,2.2228533390366807,0,0,0,0,0,Stable,0,0,0,0,0,0,0,93.39387407769519,Good,low_risk
1,fast,14.0,1,1,4.965799581863208,3.0,1.491449895465802,8.526424256596252,0,0,0,0,0,Stable,1,1,0,0,0,1,0,78.06412783529996,Good,anxious_honest
0,slow,2.5,0,0,6.548427568720303,3.0,1.8871068921800758,3.0573864240001236,0,0,0,0,0,Unstable,0,0,0,0,0,0,0,84.98541473719065,Good,low_risk
1,fast,15.0,1,0,4.107510944804745,2.0,1.7025036482682483,6.495657269337105,1,0,0,1,2,Unstable,0,0,0,0,0,0,0,93.29660234581257,Good,anxious_honest
1,normal,10.0,0,1,4.82745089856859,4.0,1.165490179713718,8.739476243498093,0,0,0,0,0,Stable,0,0,0,0,0,0,0,86.73425657370886,Bad,anxious_honest
0,normal,16.5,1,0,6.008302814512034,5.0,1.168050469085339,6.636681629164928,0,1,1,1,3,Unstable,1,1,1,1,0,1,1,0.0,Bad,deceptive
0,fast,11.5,1,0,5.451077784986664,3.0,1.612769446246666,6.613561961134063,0,1,0,0,1,Stable,0,1,1,0,1,0,0,18.55528631346999,Bad,deceptive
1,normal,14.5,0,0,5.4945135532506,2.0,2.1648378510835333,6.46158864576248,1,0,0,0,1,Stable,0,1,1,1,1,1,0,7.219296245069664,Good,deceptive
1,normal,9.0,1,0,5.369311700519334,3.0,1.5923279251298335,6.879103520985443,0,0,0,1,1,Unstable,0,0,0,0,0,1,0,81.50705671523161,Good,anxious_honest
0,normal,14.0,1,1,5.137341055582055,4.0,1.227468211116411,7.615592204934039,0,0,0,0,0,Stable,0,0,0,0,0,0,0,83.14628026470871,Good,anxious_honest
1,fast,9.0,0,0,3.405313009912517,2.0,1.4684376699708388,8.112109676064666,0,0,0,1,1,Stable,1,0,0,0,0,0,0,90.88211503884366,Good,anxious_honest
0,fast,13.5,1,1,4.778069348193835,5.0,0.9630115580323059,8.406265074468154,1,1,0,0,2,Unstable,1,0,0,0,0,0,0,65.1939678031899,Good,volatile
1,normal,20.0,1,1,4.4133516045130055,4.0,1.0826703209026012,6.725882956273046,0,0,0,0,0,Stable,0,0,0,0,0,0,0,79.02222534223613,Good,anxious_honest
1,fast,4.5,0,0,8.509406452904923,1.0,4.754703226452461,1.8309696672608948,0,0,0,0,0,Stable,0,0,0,0,0,0,0,84.88188378044694,Good,low_risk
1,normal,22.0,1,1,3.380723396298289,4.0,0.8761446792596578,10.0,1,1,0,0,2,Unstable,1,0,0,0,1,1,0,63.486099524641055,Bad,trauma_survivor
1,fast,17.0,1,1,4.08608956682016,4.0,1.017217913364032,8.600855494043442,0,0,0,0,0,Stable,0,0,0,0,0,0,0,95.87433139469208,Bad,anxious_honest
0,slow,7.5,0,1,7.057705919504144,1.0,4.028852959752072,0.9586343149728387,0,0,0,0,0,Stable,1,0,0,0,0,0,0,88.2556002102394,Good,low_risk
1,normal,14.0,1,0,3.0,4.0,0.8,10.0,0,1,1,0,2,Unstable,0,0,0,0,0,0,0,83.23318480985986,Good,trauma_survivor
0,slow,1.5,0,0,7.789844189635996,0.0,8.789844189635996,2.502507592711523,0,0,0,0,0,Stable,0,0,0,0,0,0,0,89.07444635113171,Good,low_risk
0,normal,2.5,0,1,8.115939501555554,2.0,3.0386465005185177,1.5728839107317327,0,0,0,0,0,Stable,0,0,0,0,0,0,0,79.04157616336738,Good,low_risk
0,normal,12.5,1,1,8.653207301364727,0.0,9.653207301364727,2.611891323072477,0,0,0,0,0,Stable,0,0,0,0,0,0,0,93.8399759546803,Good,low_risk
1,slow,18.5,1,1,4.691583940696129,3.0,1.4228959851740322,9.289571993509686,1,0,1,1,3,Unstable,0,0,1,0,0,0,0,67.62702419324387,Bad,volatile
1,slow,18.0,1,1,3.251903013436782,5.0,0.7086505022394637,10.0,0,0,0,0,0,Stable,0,0,0,0,0,0,0,73.54779142509733,Bad,trauma_survivor
0,fast,11.5,0,0,6.448477900779655,0.0,7.448477900779655,1.7712123479433757,0,0,0,0,0,Stable,0,0,0,0,0,0,0,78.94853877975761,Good,low_risk
0,slow,12.0,1,0,5.1998330280481895,2.0,2.0666110093493963,7.997591443078103,0,0,0,0,0,Stable,0,1,0,0,0,0,0,93.70589664310981,Good,anxious_honest
1,fast,17.5,1,1,3.0,3.0,1.0,9.825284671517572,0,1,0,0,1,Stable,0,0,1,1,0,1,0,82.88237912845366,Bad,volatile
1,normal,14.5,1,1,4.125708775378288,2.0,1.7085695917927628,8.560259777206117,1,1,0,1,3,Unstable,0,0,1,0,1,1,0,66.3568327328036,Good,volatile
0,normal,5.5,0,0,7.66805506246916,3.0,2.1670137656172903,2.4570002846821355,0,0,0,0,0,Stable,0,0,0,0,0,0,0,99.11024649537703,Good,low_risk
1,fast,15.0,0,0,4.458911114352192,2.0,1.8196370381173974,6.939965794306125,0,0,0,0,0,Stable,0,1,0,0,0,0,0,89.06340442623836,Good,anxious_honest
1,slow,9.5,1,0,3.7089246143125982,2.0,1.5696415381041995,6.514597366159235,1,0,0,0,1,Stable,1,1,0,0,1,1,0,21.1954869206647,Bad,deceptive
1,normal,12.0,1,0,5.031738453612565,3.0,1.5079346134031413,5.880802541043144,0,0,1,0,1,Stable,0,0,0,0,0,0,0,94.38315422905183,Bad,anxious_honest
0,fast,7.5,0,1,5.9658818982196,2.0,2.3219606327398665,5.311822272180349,0,0,1,1,2,Unstable,0,1,1,1,1,1,0,13.211191460555785,Bad,deceptive
0,normal,6.5,0,0,6.700154629004239,2.0,2.5667182096680796,1.9039530304611776,0,0,0,0,0,Stable,1,0,0,0,0,0,0,100.0,Good,low_risk
1,fast,17.0,1,1,3.283072303362051,5.0,0.7138453838936751,10.0,0,1,0,0,1,Stable,0,1,0,0,0,1,0,65.81316089162917,Good,trauma_survivor
1,fast,14.5,1,1,3.6111955592571476,4.0,0.9222391118514295,7.6929415059541615,0,0,0,1,1,Stable,0,0,0,0,0,0,0,43.74287838417091,Bad,volatile
1,fast,19.0,1,0,4.711522368471141,5.0,0.9519203947451902,8.200927592665504,1,0,0,0,1,Unstable,0,0,0,0,0,0,0,86.42591795124045,Good,anxious_honest
1,normal,12.5,1,1,5.641683013195297,5.0,1.1069471688658827,8.558083761855373,1,0,1,0,2,Unstable,1,1,0,1,1,1,0,17.877633850266122,Bad,deceptive
0,normal,11.0,1,0,4.290490308834967,5.0,0.8817483848058277,9.173086328657082,0,1,0,0,1,Stable,0,0,0,0,0,0,0,78.98168942590826,Good,anxious_honest
1,slow,12.5,1,1,3.9289048706617735,5.0,0.8214841451102955,9.593552618710943,1,1,0,0,2,Unstable,1,1,0,0,0,0,0,63.13644598632184,Bad,volatile
0,normal,11.5,0,0,7.313303170704928,1.0,4.1566515853524635,1.9348092490854978,0,0,0,0,0,Stable,0,0,0,0,0,1,0,75.84729814371315,Good,low_risk
0,slow,7.5,0,0,8.032312861228377,2.0,3.0107709537427922,2.6598633835711163,0,0,0,0,0,Stable,0,0,0,0,0,0,0,91.92864476940281,Good,low_risk
0,normal,7.5,0,0,6.203566770801437,2.0,2.401188923600479,2.3664466463528813,0,0,0,0,0,Stable,0,0,0,0,0,0,0,100.0,Good,low_risk
1,normal,12.5,0,0,4.618398009263524,3.0,1.404599502315881,7.383504482539907,1,1,0,0,2,Unstable,1,1,0,0,1,1,0,26.51988028323393,Bad,deceptive
1,normal,14.5,1,0,5.913437679691534,3.0,1.7283594199228836,7.960810182322969,0,1,0,0,1,Stable,1,1,0,1,1,0,0,28.6407924686574,Bad,deceptive
0,fast,19.0,1,0,3.0,2.0,1.3333333333333333,8.615490762400478,0,0,0,0,0,Stable,0,0,0,0,0,0,0,93.34384769977208,Good,anxious_honest
0,normal,7.5,0,0,7.145735566384365,0.0,8.145735566384365,1.6141947149398912,0,0,0,0,0,Stable,0,0,0,0,0,0,0,98.31985620222653,Good,low_risk
0,normal,12.5,0,0,7.337383468957269,3.0,2.084345867239317,2.2021709316848574,0,0,0,0,0,Stable,0,0,0,0,0,0,0,88.79515264450525,Good,low_risk
0,normal,12.5,0,0,7.113607652469332,3.0,2.028401913117333,4.332952904985518,1,0,0,0,1,Stable,0,0,0,0,0,0,0,89.74785189337517,Good,low_risk
1,slow,7.5,1,0,5.193736073216517,5.0,1.0322893455360862,7.820380888948492,0,1,0,0,1,Stable,1,1,0,0,1,0,0,18.30055359418631,Good,deceptive
1,fast,20.0,1,1,3.878117793803582,3.0,1.2195294484508956,10.0,1,0,1,0,2,Unstable,0,0,0,0,0,0,0,84.83500804402185,Bad,trauma_survivor
0,normal,7.5,0,1,6.749083715152261,3.0,1.9372709287880652,3.1356232898018277,0,0,0,0,0,Stable,0,0,0,0,0,0,0,95.78890895342224,Good,low_risk
1,normal,20.5,1,0,4.6983839520663135,5.0,0.9497306586777189,8.849133603307783,0,1,0,1,2,Unstable,0,1,0,0,0,1,0,62.988190159202894,Bad,volatile
1,normal,20.0,1,0,3.223262135693485,4.0,0.844652427138697,9.067354425855832,1,0,0,0,1,Stable,0,0,0,0,0,0,0,82.72499312735471,Good,anxious_honest
1,fast,17.5,1,1,5.930625047260018,4.0,1.3861250094520037,7.127776076103874,0,0,0,1,1,Stable,0,1,1,1,0,0,0,12.865666674387393,Good,deceptive
0,normal,1.5,0,0,8.061746599228819,2.0,3.0205821997429396,4.255061927795464,0,0,0,1,1,Unstable,0,0,0,0,0,0,0,100.0,Good,low_risk
1,normal,10.5,1,0,7.33526612986985,1.0,4.167633064934925,0.0,0,0,0,0,0,Stable,0,0,0,0,0,0,0,100.0,Good,low_risk
1,fast,15.0,0,0,4.532602089481895,4.0,1.106520417896379,9.366186760194019,0,1,0,0,1,Stable,0,0,0,0,0,0,0,97.39134362734562,Good,anxious_honest
0,normal,17.0,0,0,3.04944037745704,2.0,1.3498134591523467,8.378212978853227,0,0,0,0,0,Unstable,0,0,0,0,0,0,0,74.57618365367959,Bad,anxious_honest
0,normal,10.5,1,1,5.857924869197461,3.0,1.7144812172993653,8.835544193488499,0,0,0,0,0,Stable,0,0,1,1,1,1,0,14.19290829019327,Bad,deceptive
1,fast,19.0,0,0,3.0738595322955358,4.0,0.8147719064591072,10.0,0,0,0,1,1,Unstable,0,1,0,0,1,0,0,78.14697352926645,Bad,trauma_survivor
1,normal,18.0,1,0,3.0,4.0,0.8,10.0,1,1,0,1,3,Unstable,0,0,0,0,0,1,0,75.2860129062678,Good,trauma_survivor
0,normal,18.0,1,0,3.0,5.0,0.6666666666666666,10.0,1,0,0,0,1,Stable,0,0,1,0,0,0,0,78.51973057460879,Bad,trauma_survivor
0,fast,16.5,1,1,5.00635241841859,4.0,1.201270483683718,7.37268094042316,0,1,0,1,2,Unstable,0,0,0,1,1,1,0,11.06410612169681,Bad,deceptive
1,normal,18.5,1,0,3.9663131662752185,5.0,0.8277188610458698,9.856807412373144,1,0,1,1,3,Unstable,0,1,0,0,0,1,0,65.38992521587377,Bad,volatile
0,fast,8.5,1,1,4.265957665326452,4.0,1.0531915330652903,7.095084105764464,0,0,0,1,1,Stable,1,0,1,1,1,1,1,0.0,Bad,deceptive
1,slow,10.0,0,1,3.5840250249858494,3.0,1.1460062562464624,7.301161155609659,0,0,0,0,0,Stable,1,0,0,0,0,0,0,100.0,Good,anxious_honest
1,fast,12.0,0,1,3.951581754768692,5.0,0.825263625794782,9.873212052457992,0,0,0,0,0,Unstable,1,0,0,0,0,0,0,89.27574828054809,Good,anxious_honest
0,slow,5.5,0,0,6.523040381145982,0.0,7.523040381145982,0.0,0,0,0,0,0,Stable,0,0,0,0,0,0,0,83.25247138674621,Good,low_risk
1,normal,15.5,1,0,4.679682124211375,2.0,1.893227374737125,4.719675891950094,1,0,0,1,2,Unstable,1,1,1,1,1,1,1,9.687604829235077,Bad,deceptive
1,normal,1.5,0,0,8.02009209727127,2.0,3.00669736575709,4.116410292692232,0,0,0,0,0,Stable,0,0,0,0,0,0,0,81.33011704047867,Good,low_risk
0,normal,12.5,0,0,7.744807753704062,2.0,2.9149359179013543,2.0753243927222726,0,0,0,0,0,Stable,0,0,0,0,0,0,0,88.41552189424876,Good,low_risk
1,fast,11.0,1,1,3.8080610171875935,3.0,1.2020152542968985,8.605278287908895,0,0,0,0,0,Stable,0,0,0,0,0,0,0,89.73260829112068,Bad,anxious_honest
0,fast,12.0,1,0,4.326564804317616,3.0,1.331641201079404,8.475525836831789,0,0,0,0,0,Stable,0,0,0,0,0,0,0,89.98886894026711,Good,anxious_honest
1,fast,14.0,1,0,3.4583189489353128,5.0,0.7430531581558855,10.0,0,0,0,0,0,Stable,0,1,1,0,0,1,0,55.312883398624976,Bad,trauma_survivor
0,normal,10.5,0,1,4.684047838840778,4.0,1.1368095677681556,7.657816426205937,1,0,0,0,1,Unstable,1,1,1,1,1,1,1,1.7562091000226592,Good,deceptive
0,normal,18.5,0,0,5.07586728301219,4.0,1.2151734566024381,7.890924003988915,1,0,0,1,2,Unstable,1,1,1,0,1,1,1,18.4505150818812,Bad,deceptive
0,fast,14.5,0,0,3.0,5.0,0.6666666666666666,9.650643213218764,1,1,1,1,4,Unstable,0,0,1,1,0,1,0,51.97955967535428,Bad,volatile
1,fast,12.5,0,0,7.787163616337677,0.0,8.787163616337677,1.4372200810212394,0,0,0,0,0,Stable,0,0,0,0,0,0,0,99.44791924244538,Good,low_risk
1,normal,15.0,1,0,3.4961665985624757,3.0,1.124041649640619,10.0,0,0,0,0,0,Stable,0,1,0,0,0,0,0,83.25637601096338,Bad,trauma_survivor
1,normal,17.0,1,1,5.538825222924121,5.0,1.0898042038206868,9.00569153900975,1,0,0,0,1,Stable,0,0,0,0,0,1,0,83.52219270416413,Good,anxious_honest
1,normal,10.5,1,1,6.04867342442641,4.0,1.409734684885282,6.191100691373655,1,0,0,0,1,Stable,1,1,1,1,0,1,1,7.536843762952485,Bad,deceptive
0,fast,8.5,0,1,7.903411293075144,0.0,8.903411293075145,1.7523515973156523,0,0,0,0,0,Stable,1,0,0,0,0,0,0,91.28184291690725,Good,low_risk
1,fast,20.0,1,1,3.1199348231882844,3.0,1.029983705797071,6.960654592810663,0,1,0,0,1,Stable,0,0,0,0,0,0,0,94.78538494174997,Bad,anxious_honest
1,fast,16.5,1,0,3.540976953484159,5.0,0.7568294922473598,9.378979929099058,1,0,1,0,2,Unstable,1,0,1,0,0,1,1,36.24702088444559,Good,volatile
1,slow,17.0,0,0,4.151482494521375,3.0,1.2878706236303437,5.622556359290964,1,0,0,0,1,Unstable,1,0,0,0,0,1,0,84.76745712280946,Good,anxious_honest
0,normal,8.5,0,0,4.229063766041955,5.0,0.8715106276736592,8.04539207854433,1,0,0,0,1,Stable,1,1,1,0,0,0,1,0.0,Bad,deceptive
0,fast,18.0,1,1,3.709121285814546,5.0,0.7848535476357577,8.62009581903079,0,1,0,0,1,Stable,0,1,0,0,0,0,0,79.74336449847611,Good,anxious_honest
1,fast,16.0,1,0,5.170085819261322,4.0,1.2340171638522643,7.9529647152701735,1,0,0,0,1,Unstable,1,0,0,0,0,0,0,82.61049679819914,Bad,anxious_honest
0,normal,19.5,0,1,3.0,2.0,1.3333333333333333,8.275869352055942,1,1,1,1,4,Unstable,1,1,0,0,0,0,0,57.519763282140346,Bad,volatile
1,normal,12.0,1,1,5.347987558080253,3.0,1.5869968895200632,9.733940413227234,0,0,0,0,0,Stable,0,0,1,0,0,1,0,65.66794180505912,Good,anxious_honest
1,slow,11.5,1,0,4.227172028337637,2.0,1.7423906761125456,6.8583866372520585,0,0,1,1,2,Unstable,1,1,0,1,1,1,0,20.24053110116154,Bad,deceptive
1,fast,10.5,0,0,5.687787296977617,3.0,1.6719468242444042,2.9537706613576313,0,0,0,0,0,Stable,0,0,0,0,0,0,0,100.0,Good,low_risk
0,slow,8.5,0,0,6.911131950018627,0.0,7.911131950018627,1.2348359444732435,0,0,0,0,0,Stable,0,0,0,0,0,0,0,92.24371589551336,Good,low_risk
1,fast,15.5,0,0,5.597912286874471,2.0,2.1993040956248238,6.431922806176657,0,0,1,1,2,Unstable,0,1,0,1,0,1,0,21.52214823898501,Bad,deceptive
0,slow,4.5,0,1,7.222380687238528,3.0,2.0555951718096317,1.9590824616512663,0,0,0,0,0,Stable,0,0,0,0,0,0,0,77.50684911596902,Good,low_risk
0,fast,11.0,1,1,5.3119689167592,2.0,2.1039896389197335,8.777474720536706,0,0,0,0,0,Stable,0,0,0,0,0,0,0,78.14208035533147,Good,anxious_honest
0,normal,11.0,0,1,3.4472740554876915,2.0,1.4824246851625638,8.852320498085211,0,1,0,1,2,Unstable,1,0,0,0,0,0,0,85.48945765715396,Good,anxious_honest
0,normal,9.5,0,0,6.9996862883324855,3.0,1.9999215720831214,2.147414930225668,0,0,0,0,0,Stable,1,0,0,0,0,0,0,91.37868804962903,Bad,low_risk
0,normal,8.5,0,0,5.985267659489542,3.0,1.7463169148723856,2.495903231632812,0,0,0,0,0,Stable,1,0,0,0,0,0,0,82.02188033625268,Good,low_risk
1,normal,14.0,0,0,3.0,2.0,1.3333333333333333,6.360930206361042,0,0,0,1,1,Stable,0,0,0,0,0,1,0,87.32636645783805,Good,anxious_honest
1,fast,13.0,0,0,4.988354628963327,3.0,1.4970886572408317,9.15375023657993,0,0,0,0,0,Unstable,0,0,0,0,0,1,0,84.30892012518801,Good,anxious_honest
0,normal,12.5,0,0,8.608472653802751,2.0,3.2028242179342503,2.2953251892159288,0,0,0,0,0,Stable,0,0,0,0,0,0,0,90.48628298001043,Good,low_risk
0,normal,1.5,0,0,6.462452856621445,1.0,3.7312264283107224,0.0,0,0,0,0,0,Stable,0,0,0,0,0,0,0,85.45598543905376,Good,low_risk
1,fast,11.5,1,0,4.449320243724666,3.0,1.3623300609311666,9.02843353276338,1,0,1,1,3,Unstable,1,0,1,1,0,0,1,41.190000697473245,Bad,volatile
1,normal,9.5,0,1,4.967526530990481,2.0,1.9891755103301605,7.899364700150646,0,0,0,0,0,Unstable,1,1,1,1,0,1,1,6.032408014520835,Bad,deceptive
1,fast,11.0,1,0,4.601274245809391,2.0,1.8670914152697968,7.201968479751648,0,0,0,0,0,Stable,0,0,0,0,0,0,0,90.21978036351493,Bad,anxious_honest
0,fast,15.5,0,1,4.614804840937236,4.0,1.122960968187447,9.151037915068112,0,0,1,1,2,Unstable,0,1,0,1,0,0,0,54.92294459469976,Bad,volatile
1,fast,17.0,0,1,4.356072696034988,3.0,1.339018174008747,8.947236033053542,0,0,0,0,0,Stable,0,0,0,0,0,0,0,79.03297194851048,Good,anxious_honest
1,fast,13.0,1,0,3.0,4.0,0.8,10.0,0,1,0,0,1,Unstable,0,0,0,0,1,1,0,81.4138789176713,Good,trauma_survivor
0,slow,5.5,0,0,7.020181083613034,1.0,4.010090541806517,0.0,0,0,0,0,0,Stable,1,0,0,0,0,0,0,100.0,Good,low_risk
0,slow,10.5,1,0,8.6263251723293,0.0,9.6263251723293,2.206116933454597,0,0,0,0,0,Stable,0,0,0,0,0,0,0,100.0,Good,low_risk
1,normal,12.0,1,0,3.0,6.0,0.5714285714285714,9.890207547951562,1,1,1,0,3,Unstable,1,1,0,0,0,1,0,62.678290838174405,Good,trauma_survivor
1,normal,15.5,1,1,4.648475339634611,3.0,1.4121188349086526,9.43926270033208,1,1,1,1,4,Unstable,0,1,0,0,0,1,0,50.555765085514864,Bad,volatile
1,normal,15.0,0,0,4.219550017295229,5.0,0.8699250028825382,9.642341780743905,0,0,0,0,0,Stable,0,0,0,0,0,0,0,78.24535003935466,Good,anxious_honest
0,fast,10.5,1,0,3.6078187350397415,4.0,0.9215637470079482,6.942859212960207,0,0,0,0,0,Unstable,1,1,1,0,1,1,1,0.9012145724544186,Bad,deceptive
1,slow,17.0,1,1,4.7302643565571705,4.0,1.1460528713114342,7.7173018116125895,0,0,1,0,1,Stable,0,0,0,0,0,0,0,87.6537755729863,Good,anxious_honest
0,normal,10.5,0,0,7.376589749052018,1.0,4.188294874526009,2.4087931213788005,0,0,0,0,0,Stable,0,0,0,0,0,0,0,90.716645450042,Good,low_risk
0,slow,3.5,1,0,6.581072203095429,3.0,1.8952680507738573,2.3842726862020736,0,0,0,0,0,Stable,0,0,0,0,0,1,0,91.75063774527818,Bad,low_risk
1,normal,17.0,1,0,3.0,4.0,0.8,9.800487023588403,0,0,0,0,0,Stable,1,0,0,0,0,0,0,77.94117457224783,Bad,trauma_survivor
1,fast,12.5,1,0,5.896276479987145,5.0,1.149379413331191,8.38062402287714,1,1,1,0,3,Unstable,0,0,0,0,0,0,0,58.013671155987,Good,volatile
1,normal,16.0,0,1,4.069536961636408,3.0,1.267384240409102,8.821251186942368,0,0,1,0,1,Unstable,1,1,0,0,0,0,0,70.27382961695757,Good,trauma_survivor
0,slow,11.5,0,0,5.7394857856883075,2.0,2.2464952618961025,1.246139774993926,0,0,0,0,0,Stable,0,0,0,0,0,1,0,100.0,Good,low_risk
0,fast,2.5,0,0,6.770699794557494,0.0,7.770699794557494,2.209068804247284,0,0,0,0,0,Stable,0,0,0,0,0,0,0,89.15957698859346,Good,low_risk
0,normal,10.5,0,0,8.080063465934042,0.0,9.080063465934042,1.8352145205932,0,0,0,0,0,Stable,0,0,0,0,0,0,0,95.17608291505998,Good,low_risk
0,normal,10.5,0,0,7.517766263495682,0.0,8.517766263495682,1.2210273544231107,0,0,0,0,0,Stable,0,0,0,0,0,0,0,85.39489739009781,Good,low_risk
1,fast,11.0,1,0,4.074686544908721,4.0,1.0149373089817442,7.026327160548247,0,0,0,0,0,Stable,1,0,0,0,0,0,0,93.85575094139932,Good,anxious_honest
1,fast,19.0,1,0,4.816141137280217,5.0,0.9693568562133695,8.710689683113118,0,0,0,0,0,Unstable,0,0,0,0,0,0,0,87.94757623116995,Bad,anxious_honest
0,fast,10.0,0,0,3.0,2.0,1.3333333333333333,9.979141053280754,0,0,0,0,0,Stable,1,0,0,0,0,0,0,94.3397456363807,Bad,anxious_honest
0,fast,9.0,1,0,3.0111663523588854,2.0,1.337055450786295,8.923792402969625,0,0,0,0,0,Stable,0,1,0,0,0,0,0,87.1226244399992,Good,anxious_honest
0,normal,15.0,1,0,4.26340392933227,5.0,0.877233988222045,7.585687060447199,0,0,0,0,0,Stable,0,0,0,0,0,1,0,86.66063004034835,Bad,anxious_honest
0,normal,8.5,0,0,7.661476179176011,2.0,2.8871587263920038,2.0998118268032058,0,0,0,0,0,Stable,0,0,0,0,0,0,0,97.22825992500674,Good,low_risk
1,fast,16.5,1,1,5.584643862260758,3.0,1.6461609655651894,8.201859027393844,0,0,0,0,0,Unstable,1,1,0,1,1,0,0,26.955411025356536,Bad,deceptive
1,normal,20.0,1,0,3.059327868358522,2.0,1.353109289452841,7.380375603840426,0,0,0,0,0,Stable,0,0,1,0,0,1,0,74.84012976079049,Bad,anxious_honest
1,normal,18.0,1,0,5.287184190821682,2.0,2.0957280636072273,8.147778118528276,0,0,0,0,0,Stable,0,0,0,0,0,0,0,85.68817940032716,Good,anxious_honest
0,normal,4.5,0,0,8.346364300604293,2.0,3.1154547668680976,3.013145778000605,0,0,0,0,0,Stable,1,0,0,0,0,0,0,93.2468021335432,Good,low_risk
1,fast,8.5,0,0,4.4562469365930975,3.0,1.3640617341482744,6.535773433922905,1,0,1,0,2,Unstable,1,1,1,1,1,1,1,0.0,Bad,deceptive
1,fast,19.0,0,0,3.0429105691835865,5.0,0.6738184281972645,10.0,0,0,0,0,0,Unstable,0,0,0,0,0,0,0,77.05253120693507,Good,anxious_honest
1,slow,10.5,0,1,6.7353712295196715,1.0,3.8676856147598357,1.5894293133803363,1,0,0,0,1,Stable,0,0,0,0,0,0,0,89.58776449450848,Good,low_risk
